Patient168_T	Patient102_T_P	Patient169_T	Patient156_T	Patient48_T_M	Patient63_T_P	Patient155_T	Patient125_T_P	Patient135_T	Patient148_T	Patient15_T_M	Patient152_T	Patient21_T_M	Patient133_T	Patient163_T	Patient8_T_M	Patient4_T_M	Patient99_T_P	Patient105_T_P	Patient165_T	Patient38_T_M	Patient126_T_P	Patient10_T_M	Patient22_T_M	Patient16_T_M	Patient72_T_P	Patient6_T_M	Patient23_T_M	Patient134_T	Patient83_T_P	Patient121_T_P	Patient18_T_M	Patient132_T	Patient77_T_P	Patient131_T	Patient9_T_M	Patient79_T_P	Patient141_T	Patient34_T_M	Patient187_T	Patient146_T	Patient116_T_P	Patient82_T_P	Patient94_T_P	Patient166_T	Patient170_T	Patient173_T	Patient7_T_M	Patient11_T_M	Patient151_T	Patient31_T_M	Patient67_T_P	Patient36_T_M	Patient17_T_M	Patient154_T	Patient87_T_P	Patient1_T_M	Patient100_T_P	Patient153_T	Patient75_T_P	Patient61_T_P	Patient35_T_M	Patient32_T_M	Patient25_T_M	Patient98_T_P	Patient117_T_P	Patient14_T_M	Patient58_T_M	Patient108_T_P	Patient147_T	Patient24_T_M	Patient47_T_M	Patient179_T	Patient45_T_M	Patient140_T	Patient112_T_P	Patient96_T_P	Patient62_T_P	Patient144_T	Patient188_T	Patient130_T_P	Patient27_T_M	Patient162_T	Patient142_T	Patient127_T_P	Patient33_T_M	Patient20_T_M	Patient30_T_M	Patient13_T_M	Patient78_T_P	Patient44_T_M	Patient172_T	Patient40_T_M	Patient42_T_M	Patient73_T_P	Patient86_T_P	Patient137_T	Patient37_T_M	Patient159_T	Patient158_T	Patient145_T	Patient167_T	Patient106_T_P
EIF3F	8.21519321658085	7.64724254570919	8.99180525537646	7.89524202299072	8.18045621540977	8.47285327288957	8.39248916196602	8.27276973243651	8.5172363178076	8.39261795294147	8.54832101950019	7.5274770060604	8.18239435340453	8.14888327587444	8.13113671915845	8.41510794165287	7.82959589917751	7.7921395522779	8.56395889681009	7.95495236367778	8.69115026986874	7.42012865794161	8.97435722504515	8.51550273533396	8.22992433291844	8.24460168773681	8.52497259828663	8.70023162211829	8.69219701585707	9.08063101757905	8.03165985430805	8.3951913609566	8.90014226035982	8.38551732020188	8.17437645528991	9.44062004767917	8.01636259876089	8.25181375452922	8.25365842165248	8.13975597548131	7.32696871158789	8.11071819355064	8.03974158460541	8.81192051825067	7.95675366267198	7.98133894414432	7.50477927077394	8.46315650044211	8.71004873378699	8.0092127868052	8.55478068666773	8.4483228325075	8.49341516998676	7.90044419942475	8.11670783841836	9.28056200494034	8.81310777638894	7.80819195756327	7.23256482972878	7.58781501278806	6.86591881455221	8.40173284952262	8.09813738532479	8.35557133839774	7.59998720599431	7.58217962487389	7.91957844593547	7.77089510198547	6.10433665981474	9.29317273284526	7.43837603039902	8.87519642992251	7.98783244984226	7.17731986649513	7.9248718725505	7.85031187621761	5.95628902658394	7.94227990170576	7.38353150427804	9.09968970307989	7.78764141448333	9.16024961630008	8.46931620756914	7.92285195658101	7.48976769700826	7.91635721109679	8.61695310931003	8.46307473818418	8.90743150483471	8.14725581275871	5.64125699872677	8.84852905266457	7.11322124347957	8.04450341029755	8.26453643099902	7.85903775522804	8.00994055832416	8.27649666564036	8.5149901416029	8.79311555527435	8.06969142713797	7.42425028608405	8.79054399271511
EIF3G	6.24906603385587	6.38750040648099	7.65219964830406	6.6000615659686	7.21179097625254	6.68495896159385	6.66746640495737	7.21344449510505	6.61999982982136	6.32678899249194	5.52950864107431	6.69181329717138	6.60080495498947	6.49920809085669	6.22727899446832	6.5234051328555	5.75408578219791	6.87614855186387	5.59006301881225	6.62351574149055	6.88484209379946	6.37469175209693	7.37660295192479	6.36124198846498	6.49617470227977	6.2710894662656	6.65090813229121	6.99887245399427	6.46532151358055	7.01323891511367	6.68425770505893	6.4749227003798	6.93816815050584	6.34819700307791	5.30633516019798	7.53480866123175	6.72941681464735	6.96624587322494	7.48944659862258	6.40463068421761	6.26622434219163	6.5033487351675	6.39626226099011	6.67835365397417	7.17602351005528	6.34978987024187	6.19318035374262	6.53729606709084	7.00641023912548	6.01145091173575	7.02934244868806	5.10475598696226	6.24317398347295	6.45055144330648	7.04253490553975	6.61662235502921	6.89348356291442	6.32264926213102	6.59365255839793	6.80490541467528	5.75808993420181	6.92279250445396	6.44923120066949	5.91528186586766	6.30669970727279	6.62833617186991	5.68453824857773	7.23850027887949	3.68144926531496	6.57999469319869	6.60332961626427	6.7935057716697	6.46057876077603	6.69946834646142	6.32102612859297	6.84599177066457	5.58285703484424	6.92813340782985	6.18388345903223	7.09950561709114	6.67369774691144	5.97750890454014	6.87172046232123	6.07296327155522	6.57228336665041	5.75114232472695	6.74065777162389	5.89941734867508	6.79545527204412	6.74658149978581	6.30048984436311	6.98173851150869	5.98709343705815	6.74160181141324	6.62673115067279	6.19986861652443	6.99774402605963	6.24260250592898	6.69821847822441	6.93545974780529	6.58631439372112	6.86393845042397	6.68018368159249
EIF3K	10.4408276506094	8.00399568619218	9.95473431204112	8.87955261881966	9.24345963737763	8.35790383855249	9.3467796432283	8.76324557000058	9.19473223484288	9.27686882997646	8.36605988220747	9.61665910924973	8.96173907260414	8.63618957152566	8.30441977531991	8.72099662380264	7.89324084840494	9.69759313781594	7.61345798401088	9.22277075714236	8.92472344560761	8.27132295362484	10.1441738646052	9.46632122452037	9.11914863981125	8.26185985961498	10.0448995205624	8.69449718719896	8.84755852115075	9.62453960378183	9.04310933026855	9.09676785471469	8.75712328198895	8.92169219795988	8.12282799480767	9.82408363253347	9.60782962177313	8.83383884355829	8.99001884659497	9.0761475280225	8.68127355617412	8.8782042196774	8.57788195949764	9.18685706717715	9.05661062199419	8.95309059621739	9.57360932098481	8.60488676162957	9.41622751353436	8.53519760120684	9.05988520110095	9.20018750107854	8.49629456229237	8.84376405743275	8.67983193343985	8.99816728997374	9.88204689753604	8.53857696192052	9.31881392503318	8.38659542263057	6.54689445988764	9.48880418737256	8.04548665635946	8.79931400488554	8.78355487371834	8.72065468811634	8.17152710603881	8.35129263167152	6.92041240816079	9.35118218780911	7.95338165580255	8.74099499961002	8.80361452783102	8.39716120311128	8.84517638749257	8.86647530252088	7.41911748212248	8.70791125418517	8.05625836513877	10.4026603637598	8.36518509741176	8.50850788448623	8.68250307099661	8.55566279922404	8.27258313280605	7.98515884274773	8.58867716249713	7.47281266619239	8.49960674653937	8.64122086585992	10.0134622598066	9.14328116298597	8.30984010814752	9.25119834097354	10.4070552751007	8.32624970083746	8.57304120405865	8.2359184875622	8.71300839164415	9.22506279861155	8.063664718714	8.59775462269378	8.93327755428935
EIF3M	7.44368952449979	8.07510472220948	8.77939105953591	7.92629599478111	8.18214601963321	7.83983364841731	8.24212610165794	7.68292437783526	9.07065766138811	8.21480479494805	7.87172046232123	7.13093086982645	7.96272252456175	8.0948694327187	7.4053967847972	8.19322964547403	7.172127436878	7.78456941572731	8.72137265947682	8.05251371098453	7.76864750111893	6.91695427895322	8.77059782637643	7.89845023280786	7.46890909211059	7.91713335113627	8.40977277546614	7.95384722903479	8.24384042129034	8.59339112279174	7.87620995751375	8.3327079336406	8.36387192485753	7.87627136055013	8.82638959142194	8.82495874052852	7.60784811134464	7.24735791613111	7.13483699344912	8.08958289312471	6.92219784839637	7.88337643667284	8.04826888660237	7.89257317287923	7.81954046050572	7.69905184401685	7.56909609526214	7.43754402631547	8.52348354658712	7.34527217109169	7.62724203294883	7.89354423516208	7.63843591399047	7.39214566314514	7.90701081518618	8.67916337558648	9.01242900063301	7.06565847093199	7.7636771418966	7.51293794347466	8.29034145831244	7.28132732965948	7.92937677875854	7.72832870671163	7.19692173382033	6.82629424549963	7.81621568762287	7.60903095131119	6.53013318439181	8.55830590538175	7.18774795576891	7.82387671124104	8.52845411076479	7.68936905685823	8.48329179844861	7.77162151792327	5.4988890869768	7.41979167807651	7.71121955689433	8.92647391125607	8.01892343184234	8.27384221219438	8.01725383896894	8.89760347428054	6.88007325387694	7.25294921339879	8.34100725685909	7.13154832972926	8.05880351779563	7.8559274249424	7.54426899048081	8.01647403390102	7.63539164076898	7.5168818908212	7.98595575460751	7.3544697921574	8.15091502643507	7.39205977565942	7.77873424411784	9.20718518764389	8.07788386443832	7.19189817724178	8.14745934607698
EIF4A1	8.63299519714296	7.91109233158713	8.72781837347249	8.11150086326055	8.69233652462458	7.45145840978583	8.91001305342134	8.04357417330576	8.67352109109664	8.30487605004489	7.32651937186367	7.66426949231891	9.42101285577923	9.23445820921045	8.51814168027276	8.52411070305666	7.82241149636048	9.47887071579625	6.63052196347164	8.75925572152398	8.02059109477325	8.29324171895624	9.05020237465361	9.16072862801759	8.15850870864974	7.84492540762139	9.0706039986813	8.19893608810138	8.67807190511264	8.79649392942584	8.23318824164599	9.25084317524008	8.70217268536555	8.34211912632924	8.94013737935646	9.13368167690344	8.34638075975286	8.89654432675515	6.9246937583865	8.51865315567339	7.90303827011291	8.69891298314366	7.45475167159569	8.38978189219917	9.44018398426167	8.21800615028443	8.4890451251148	8.61006514134895	8.73653723048756	8.68541459562209	9.13000418418862	7.66881408841912	7.78698834533049	9.14697590755292	7.80348537559595	8.56071495447448	8.46229776553889	8.07071132209894	8.79376585730965	8.50394496406424	7.3155118891348	8.69672415955733	7.590886410821	8.46450490913191	8.5596065267614	8.28026040187849	8.10643207781693	9.14305152183044	5.3743439890385	9.08358569723832	8.7515440590891	7.81480674309309	8.23601419190009	7.67955047315688	8.7682835893693	7.96347412397489	6.29847503473585	9.17135196247782	7.88679398997529	9.35301446208307	8.24241196309824	7.10653676886889	8.10071489524429	8.3579478117619	7.53566419081016	7.60969587286274	9.03749204539908	6.74550626586916	8.88071613201048	9.17087646560415	6.74940018197365	8.2040330898447	8.44757919654888	8.26167184344934	8.75271514575237	8.02519494298295	8.24064824787261	7.85841622538865	8.81775115033904	9.88391096332023	7.82965931852565	8.48514502327426	8.91417581406389
EIF4EBP2	3.29130885982897	2.62293035092018	3.62527048937469	2.61353165291793	3.72027846523333	3.88557436437143	2.77399632511117	3.55949181320504	3.99004721957379	3.75595576955096	3.27500704749987	2.20476675065461	4.00988458893184	3.75595576955096	3.65535182861255	4.19927972133662	3.81557542886257	3.52105073690096	2.55581615506164	3.50589092972996	3.02502879449152	2.96716860753263	3.02856915219677	3.97636363573276	3.69710657447697	3.32048467801769	2.82781902461732	3.50080205305716	3.84699468696557	3.55581615506164	3.73335434061383	3.16510798514454	3.21412480535285	3.22958792274065	4.0036022366802	3.4867143730307	3.36317107711924	2.55826763405574	3.78764141448333	2.79285535236249	3.27351588970212	2.99819550315325	2.4032677223393	3.87282875953489	3.42894634476948	3.63459326844576	4.08406426478847	4.06091204958787	2.89917563048051	3.24944534108584	3.1906148602095	4.6046644151637	4.20084957463721	2.68032435684402	3.44360665147561	3.98185265328974	2.90881290773955	3.75060650483559	2.27500704749987	3.08746284125034	2.89336221076387	3.83995958748953	2.93357263826102	3.78345665436024	3.71808758396052	3.63110428236588	3.66562016406638	1.8073549220576	1.91838623444635	3.01613970265525	2.16349873228288	3.66220549965362	2.18903382439002	2.91838623444635	3.44095219802964	3.18903382439002	1.88752527074159	3.80322703643493	3.64616265715789	4.47832471148503	3.36737106564853	4.2502036564993	3.51349074558812	4.30742852519225	3.03210084316702	3.89820835250872	3.13586316536868	3.94485844580754	3.81455042346181	3.83693401132109	1.78659636189081	3.68706068833989	3.23572705983806	3.32192809488736	3.55704241526372	3.80838505065609	3.69932952567316	3.62410089462811	3.40053792958373	3.07382023329167	4.01435529297707	3.22187708107703	2.74200621086674
EMP1	7.18745105402733	3.82781902461732	6.22361561718727	6.74510284645816	5.74658149978581	4.74200621086674	6.60999129521268	3.605257262939	6.34837407519116	9.61728378777904	5.74872956650074	5.6313953536956	6.41734621727028	6.22110372536788	5.51254295509686	7.74772305844321	8.30085587126876	7.5668151540109	2.81557542886257	7.08012465449412	5.6667565918848	7.23630126682709	7.4369613378336	8.21480479494805	6.90339986292342	8.0815633267008	8.02308898027211	6.72424097718933	7.62709608504371	5.16148463864166	7.69146437341683	8.05419729438881	7.07135509499712	7.71431421579432	6.68173035543584	8.68422263328295	6.72437742160622	10.7369176913872	5.90953311494689	6.92872562287076	5.62789861587175	6.06781078378962	5.91934008244201	4.29498826769145	8.56848819678442	8.65452862787721	6.21334728173344	5.50969584193339	5.72819263549805	8.11618798577476	5.43862553808838	4.80580834870147	6.60110220337641	4.39300425689832	7.07991139580328	3.43562859405209	6.01747656302046	4.95373084981149	4.43562859405209	5.91647664443772	5.71066869967463	6.85785661950433	8.84257034549003	6.60035896754477	7.06931549454008	7.19957419897824	7.79597469420667	5.48252564076792	6.67115181382563	7.520657963753	3.94766615679601	3.62058641045188	7.63117705570398	6.13996056954546	7.790772037862	6.13975597548131	6.6979405826171	7.06856333533888	8.63063116616948	3.93545974780529	6.90941310537723	4.33628338786443	4.7338966052475	7.26613062113785	5.95698592461258	7.06511989062899	8.42454423800794	6.73876783680019	3.04614178164472	8.29351763041742	5.56010351346474	6.82005128463813	6.40820234485218	6.15157472976641	6.3533232911629	5.77373265060786	6.92919921993398	6.15279185163912	5.89068987768527	3.20320115631661	6.61146750023341	4.83794324189103	8.36067153646054
ENO1	10.7569315412223	9.73311703572952	8.47220342854272	9.63430284166251	7.19643000095457	8.02635744696384	9.93551868022256	8.76058689740758	8.88950396341148	8.49305484153943	8.09244003023809	11.3135973207476	10.0154011132368	9.32251407072944	8.09982117869224	7.42492208821069	7.28937340766795	9.59922479519751	7.40505634587381	9.34116297018018	6.41802124128114	8.62472235989625	10.8853455697417	8.69498463122745	9.16188768237689	8.76181714250714	8.59488440282247	9.57895757666045	8.32696871158789	8.20564665142854	8.61478344912739	10.161824714215	9.04605990725127	8.4484054350692	8.71681946132995	8.09481666309815	8.54415305083026	9.29611321196441	7.16711703022744	9.27062237815297	9.55453129620614	9.92030818924251	9.45067515413312	8.8100252993327	9.42364119507586	8.73514981211386	9.37443093766236	8.41953889151378	10.1204841384953	8.92715572122285	8.21708527592205	7.6486811408734	8.19549524650911	9.8948783794732	8.42898820509071	9.46615805371835	6.467605550083	9.09905845330261	10.2951605099054	9.00733568184495	8.23414681119116	7.94304222407007	8.58800248047039	8.29907061231632	8.874919889687	8.89233030514735	9.08584420567845	8.45434042475248	6.8626993409766	9.82177398197057	9.97275008498856	8.18660950045996	8.47779873418041	9.24790378471159	8.05918219921169	8.31759350462347	9.49411555111211	10.1891079741621	7.9248718725505	9.71515550248879	10.4977819952517	7.39016895620018	8.19204617885329	9.1606782132205	8.96702446919431	8.29181533518642	10.7139277462643	7.0239206486187	10.6028194711376	10.0669098935214	8.3618999221557	8.78234303404953	10.159013535809	10.4387190923481	9.55683172595471	8.19362391870872	9.37495251938926	8.29879576090744	9.35972760132659	11.2291372504777	9.27710138394328	9.53886791584726	9.32391043801979
EPHX2	4.1811025507538	3.71479501111816	2.32768736417605	5.42189651204225	3.76871365703048	3.92314918047231	4.47053686509258	2.99095486039699	0.584962500721157	1.37851162325373	1.46466826700344	3.90496571868403	2.16349873228288	3.17951105027151	5.01480160235136	1.10433665981474	3.14730669878029	2.44890095114513	2.0071955014042	3.16671544496642	3.14567745519564	1.50080205305716	6.25134038278862	0.863938450423972	2.81966818349646	3.49697358099828	2.63226821549951	0.799087306074004	3.78450398292957	2.95419631038688	4.21412480535285	0.831877241191674	4.43629511983936	5.12887075946512	3.61235249875266	1.38404980679516	5.47281266619239	0.731183241572201	3.85897561429202	6.52293456094346	0.71369581484336	5.63836350589786	3.38266725274504	2.23878685958712	0.475084882948782	4.07980475463526	3.13257684267001	1.07724299893246	0.815575428862573	5.82984955984469	2.25398926623079	3.12763327972587	3.81762325751143	4.3037807481771	6.81736743783865	2.98913900736823	4.61470984411521	3.16671544496642	3.86393845042397	2.86987140617771	0.71369581484336	6.27090264916713	1.44890095114513	3.85996954822103	3.34908214639109	3.06004738366994	3.10433665981474	2.09423606984577	0	2.28392177230762	4.42290574261218	2.39506279951758	0.34482849699744	2.71149490665009	3.64154602908752	5.02989454966334	3.85399564717639	1.96347412397489	2.46466826700344	4.1101961777542	4.08236196955747	2.99276843076892	5.19298316997399	0	3.5957423394744	3.35191096110308	1.50589092972996	1.96347412397489	4.43362716708478	2.33628338786443	5.14363830992204	4.86245139132558	3.32624970083746	3.62993940943954	4.35614381022528	3.50716034911752	3.3743439890385	2.97452931248388	4.68257329734758	4.18824265626441	3.46336088581666	3.77820857639809	5.48735771531155
ERBB3	7.61441538650813	6.60866141798756	7.60666430079285	6.97647820353436	6.3339603508193	6.5981269599196	8.75157753190359	4.90352037372338	6.82629424549963	4.5465858290081	6.68985823631925	8.4254257345907	6.70873904135958	8.2475478068903	9.77155549522272	8.29902480738432	8.04160439936332	7.34198574722862	7.75114232472695	8.46605606259469	6.93050081079116	8.53290133819696	8.58818992379583	8.28734300233668	6.55979769575487	8.4732592770125	6.76659516172927	8.1643538713639	8.12964364562848	8.30665414392568	7.2861418728343	8.36732737872737	8.15608307628868	9.05950670418946	4.65019012349677	7.89869207256049	8.50442176983273	6.0071955014042	5.08703845676695	8.66138620145157	9.61673261488183	8.47102483906676	8.49781192782261	7.06328721220618	9.16515824538391	8.28049240982986	8.57247286332635	8.8838651545098	7.41261218499661	8.7863676556911	7.37260391520448	6.1319598228983	8.20559778212851	8.0749442236232	8.28849699225638	7.52112927870031	6.07489072012634	5.63952159951083	6.23208509872283	9.22095867500923	5.08108392868763	4.8293421939028	7.10737402390342	7.65262989684074	8.45762712179055	5.64961545906341	7.47200029214035	8.44327511176581	6.43212427264156	8.31024922214374	8.35111591743308	7.91981677005279	7.17372709890289	6.30779279612989	7.17891378466957	8.44315076472932	7.86734052404152	2.95419631038688	8.50977500432694	8.35926638519109	6.84310449661493	8.26317528714252	9.06732679327654	8.12866458654003	8.33980547457274	1.29865831556451	1.82781902461732	6.8141658586079	7.2364926183813	5.41278152533848	7.46344263185974	7.06296355655909	7.49553528064453	8.61065577440193	7.58391015187168	6.88105276340512	7.2475478068903	3.87970576628229	7.79629923811753	9.10826307530433	7.50151876189358	8.26865895502767	8.51289844950291
EVA1A	1.85598969730848	3.41413553298445	2.35614381022528	0.622930350920177	0.604071323668861	0.575312330687436	2.7311832415722	0.66902676550963	2.96347412397489	0	1.68706068833989	1.61823865559546	1.63226821549951	1.4594316186373	0.0840642647884746	2.45154083301783	1.67355642399015	1.25701061820602	1.02856915219677	2.27798474729977	1.37295209791183	2.27500704749987	1.26903314645524	2.23266075679028	1.03562390973072	2.0703893278914	1.790772037862	1.72246602447109	1.28095631383106	2.02856915219677	1.71808758396052	2.70265754339091	1.95977015521147	2.36176835941915	0	3.28835856219366	2.15380533607904	3.35755200461808	0.321928094887361	1.66448284036468	2.7311832415722	2.3533232911629	2.68032435684402	1.16992500144231	4.02680005934372	3.36176835941915	0.641546029087524	1.58976348698498	2.92029330021101	3.114367024952	2.38404980679516	0	1.13093086982645	1.86789646399266	1.38404980679516	0.238786859587117	0.0976107966264208	1.06350294230616	0.948600847493355	2.48026512205446	2.24184018356467	0.992768430768924	1.18903382439002	2.41683974191283	2.65535182861255	1.68257329734758	1.6959938131099	2.6915341649192	0	1.41142624572646	1.17632277264046	3.7279204545632	2.35614381022528	2.22342254993494	2.6667565918848	2.98913900736823	1.97085365434048	2.64616265715789	2.25096157353322	0.555816155061639	2.52857131887076	1.56559717585422	2.6667565918848	0.263034405833794	2.28983446517751	0.201633861169649	2.67581593117227	0.0703893278913965	0.887525270741587	2.33342373372519	0	1.58496250072116	2.16349873228288	3.19377174339668	1.4594316186373	1.4276061727819	0.807354922057604	1.18903382439002	0.37851162325373	0.650764559116902	1.51601514700366	1.87578006306849	1.91456452349394
